url,标题,租赁方式,交通,价格,付款方式,佣金,面积,户型,楼层,朝向,小区,类型,装修
https://bj.zu.anjuke.com/fangyuan/3861853873398795?isauction=2&shangquan_id=6030&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrHNkrH91nW0QP1b1nHbKTHn3PWD3PHn3P1n1rH9LrHNKnH0znjTKnH0znjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnHDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnH01PWckrHbkP1DLrHNznEDvTEDQTycvPvmYPj03syu-nyNVPj-BPid6mhELsyDOPyDOnAn3P176PkDQrj0QP1nvnWDQnj0Ln1b3PHc3THD3P1DLn1mznHDQnHTOn1cYrjDKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHm1uWEYP10dsHP6ujmVPj66uiY3nADOsHuWuHTkm1cLP16BP9DKPTDKTHTKnikQnHEYsjmkn1TKnE78IyQ_TyDYPvN1rAmvmv7WnWnknjN&lego_tid=63f44775-3ad6-48ae-80a9-6ce00c2778b6&psid=dc5e48a56cca05b090897b6bdadc8c63,丰台东大街一层三居可宿社 地铁口旁 9号线 不扰民 精装全齐,整租,9/10/14号线,4600,付3押1,佣金：35%月租金,90平方米,3室1厅1卫,低层(共6层),南北,东营里5号院 丰台 北大地,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3792397890774022?isauction=2&shangquan_id=12945&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKPW0QnWN1rjTYPWELnEDKn10OnWnOP19Onj0LPjTzn9DQrjcknTDQrjcknTDQsjDQTHDKnH01PHnzrj91Pjmkn9DQn97AEzdEEzdKib_VOlXxOCB4sXXVhShTBXyc-SB6Jrh6VEDQTHcKTiYQTEDQrj0krH03P1TzPH0YnHEOPWnzTHmKTHDKPAmdn1ckmWNVnH9YniYYPh7hsH6WuycVuHDLujuBryR-nWmYTHD3P1TOP19LnjnLPWbdnH9krjTKnH9LnjbLrj0kn103nWDkrHD3PTDKnikQnEDKTEDVTEDKTEDzPWTQrWDYnjCOnjTQrWP6mHTlnWElrjTznHC3nhFWrhcQmHbKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWNKnvwhuANzryNVnj91riYYmWTdsyDkuHNVPWRWPv7hnWK-P1nYTEDYTEDKnTDQsjDQPjc_nHcOPjNKnE78IyQ_THNzrHRhP1bdrHRhuHDdPjD&lego_tid=3dfde29e-0839-4b05-a0e5-65c7af20e734&psid=dc5e48a56cca05b090897b6bdadc8c63,十里河 西大望路周庄嘉园朝南一居室出租 随时入住,整租,17号线,4400,付3押1,佣金：1月租金,56平方米,1室1厅1卫,中层(共28层),朝南,周家庄中路19号院 朝阳 十里河,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3807009575969799?isauction=2&shangquan_id=6019&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKnHTYPWTdPH9YP1EQrHNdTED1rjTLnjTOPH0drHmOP1bOTHDOPjTkTHDOPjTkTHD_nHDKnEDQP1ndn1c3rjnYPWTzTHD1TNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKn9DKsHDKTHD3P1cdrjT3rjn1PH9znWTzrj9KP9DKnED3rHK6PjE3nzdhuhcQsHwWnWmVrH03uidBnhN1nWnvP103rHEKnH9LnWN3nj93PjEdP1DzP1b1PkDQrj0zPH9krj9YPHc3PjczrHDzTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE7BPADkPyEdPadbnWI6sHwhP1cVmWFbmBYvP1IbPym1mHRbmhDKTHEKTEDkTHD_nHDYnBkvnjDOTHDKUMR_UTDYmvNkmHRWP1-bn1bdrjcv&lego_tid=b4a05d54-d27a-4f72-b2db-677d5f3a5dba&psid=dc5e48a56cca05b090897b6bdadc8c63,阜通站，花家地北里，两居室，二层，央美，凯德茂，望京医院,整租,14号线,5600,付1押1,佣金：0佣金,56.4平方米,2室1厅1卫,低层(共6层),朝南,花家地北里 朝阳 花家地,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3767442944535558?isauction=2&shangquan_id=30707&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrjEdPW9QrjEzn10drjDKTHnLPW0YPjcOPjEdn1NdPH9KnHmvnjTKnHmvnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnHEKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWELPHcYrjc3PHc1n1DdnkDvTEDQTym1myPBPjPhsyEvryNVPA7WmBd6ujnksyn1uWwhnjnQPH6BPEDQrj0zPj0dnWEOnjmdn1bknj9kTHD3P1cYP1NzPjbknWnYn1TvPH9KTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTH9LPyndn19ksymzuW0VPAckuiYOrH7-sHDdnH6hnjTQP1-6P9DKPTDKTHTKnikQnHEvsjnkP1TLTHDKUMR_UTDQPWnLnW7brAmkryDOn1TQ&lego_tid=875c5380-f2f7-4b0e-991e-1518f00179a6&psid=dc5e48a56cca05b090897b6bdadc8c63,北京东 复试2室2厅2卫 进京815总站 精装修 可付一,整租,,1900,付1押1,佣金：1月租金,91平方米,2室2厅2卫,中层(共9层),南北,星河185 北京周边 燕郊,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3814062613474315?isauction=2&shangquan_id=5824&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKPHNOn1cdPjNYrHTznjDKTHn3nHEkPWcvnHnYP1E1nHNKnHDLnjTKP1TknTDQsjDQTHDKnH01PHnzrj91Pjmkn9DQPE7AEzdEEzdKib_VOlXxOCB4sXXVhShTBXyc-SB6Jrh6VEDQTHcKTiYQTEDQrjmzn1nLrH01PWcvrHcdnjNLTHmKTHDKn10LmhN1rjmVPjKWraYYm16hsyDzuH9VP1NOnANkrjKhPvDkTHD3PWc1n10OP1EOn1bLnWbOnWDKnH9vnWn1P1bLPjbvnj0kPHN1P9DKnikQnEDKTEDVTEDKTEDzPWTQrWDYnjCOnjTQrWP6mHTlnWElrjTznHC3nhFWrhcQmHbKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWNKnjKhmhR-nyEVPW9YmzYYnhwWsH93PHEVnWTknymdmWK6PvD1TEDYTEDKnTDQsjDQn19_PH9zPTDQTyOdUAkKrj6-nWNkmyDLnh76PvRBrT&lego_tid=00fbee1d-684c-42dc-8854-2001f5b0a7a3&psid=dc5e48a56cca05b090897b6bdadc8c63,有车库 名人故居 东城区 东四 隆福寺四合院出租,整租,5/6/8号线,200000,面议,佣金：1%月租金,500平方米,12室6厅4卫,共1层,南北,轿子胡同小区 东城 东四,四合院,精装修
https://bj.zu.anjuke.com/fangyuan/3850574456038413?isauction=2&shangquan_id=11367&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKnHTkPH9krHNYn1EdP1bdTED1rjNkPH0YPjNvnjn3PjD1THc3nWTkTHc3nWTkTHD_nHDKnEDQP1ndn1c3rjnYPWTzTHDvTNujsRKjsN72izLMGO4hBstVOlvUlmaFOmBgl2AClpAdTHDKn9DKsHDKTHD3P1ckrHmzPHTQPjbdn1NLPjNKP9DKnED3rjuhPAEQnBYLPHTOsHEkPHnVrjuhPaYzP1w-nvmdPjb1mW0KnH9LnWTOPWcdnHcYPjc1nW0kPTDQrj0znjbvnWNQnWDkPW9vPjmvTEDQsjDQTEDKTiYKTEDKTHcvnjDlnHEkrWbknjDlnv76njCzPjC3njcQrW9zmhnlmW76rEDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPE76ujmLPhwBPBd-rHKhsHEYmHTVrH6WPadbPjmdn1DvuWmYujnKTHEKTEDkTHD_nHDYnBkQnHnvPkDQTyOdUAkKuWR-PhF-mhuWuHcknAcQnT&lego_tid=ad676db6-e90f-44a0-98c4-d465316f64d3&psid=dc5e48a56cca05b090897b6bdadc8c63,地铁一号线双桥站800米！新小区新装修精装大两居柳泽湾随时住,整租,八通号线,4600,付3押1,佣金：80%月租金,85平方米,2室1厅1卫,中层(共22层),南北,柳泽湾(西区) 朝阳 双桥,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3856515106070530?isauction=2&shangquan_id=11367&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKPWmYnHnzP1m3rjNLP10KTHn3PHmdnHNQnjmkP1Tdn1TKnW9znjTKnW9znjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnH0KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9Lnj0znWmvnjc3rjcQnWbOnkDvTEDQTHmduynQm1N1syRBrjEVPjm1naY3mWRbsHI-uAwbn1FWrHK6PEDQrj0kP1czPWmQPWTdnWc3PHEYTHD3P1TLnWcvPWDdPWnzrH0LrHcKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTymYrjNQuWNLsymLmW9VPjRbuid6mWbdsHP-nhE1PjbYmHmQmkDKPTDKTHTKnikQnHEzsjDQn1mLTHDKUMR_UTD3njwWnjnLPH6WPAndP1uW&lego_tid=f4851f57-f7b8-45de-ab95-3e2d3494a61c&psid=dc5e48a56cca05b090897b6bdadc8c63,新上一号线管庄站远洋一方南向两居初次出租看房随时拎包记住,整租,八通号线,4700,付3押1,佣金：1月租金,87平方米,2室1厅1卫,高层(共14层),朝南,远洋一方润园(东区) 朝阳 双桥,普通住宅,豪华装修
https://bj.zu.anjuke.com/fangyuan/3833901827055620?isauction=2&shangquan_id=6838&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKnWnvn1D3nWEYnHcvP19KTHn3n1nOnjD3nW0kPHNvnWTKnWNvnjTKnWNvnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnH9KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWDdP1ckPWNOrjmOPWbvnTDvTEDQTyDdmW7brHmzsyDLnhcVPADzuiYOnW0zsyNdrjm3ujFBry7brTDQrj0znHNLnWTvP1DQrHELnWmYTHD3P1cQPH0znjmvnHDzP1NLP10KTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHDOn166PWKbsHTvn1NVPjIhnzYOn17bsHEvuynknj0vnvE1PTDKPTDKTHTKnikQnHEzsjm3n19KnE78IyQ_TyRBnyDkuWn1PhmzmhcvuW0&lego_tid=1938a60d-0635-47f3-931d-46ec00763d34&psid=dc5e48a56cca05b090897b6bdadc8c63,宋家庄 小红门地铁附近 鸿博家园二期C区 正规全南向2室,整租,亦庄号线,4000,付3押1,佣金：80%月租金,78平方米,2室1厅1卫,高层(共28层),朝南,鸿博家园(二期C区) 朝阳 小红门,普通住宅,简单装修
https://bj.zu.anjuke.com/fangyuan/3852499191685125?isauction=2&shangquan_id=5782&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrjTvrHmYPHnLPWDkP1TKTHn3PHcYrHbQrHDvrjNQnWNKnWcOnjTKnWcOnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnHbKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWEvrjc3njnYnWNYPjn3PTDvTEDQTHn3n1TQn191sHEkuhEVPAP6radBPyDdsyD1uyEkn1--ryDvrTDQrj0zPjm3nW9kPjTdPjN3rHEdTHD3P1cYPW9zrjTYn19OrHc3rHbKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTy7Buhm3m1w-sHuWmvNVPjm1uid6P1KbsHKWnhnYnW93PjTQnkDKPTDKTHTKnikQnHEzsjNLrjcKnE78IyQ_THn3uHK6uyDkrj0LPj9QuHm&lego_tid=abff8c4e-6cce-463e-a70d-0c2c42884013&psid=dc5e48a56cca05b090897b6bdadc8c63,北苑北苑家园望春园低楼层2居室,整租,5号线,6270,付1押1,佣金：1月租金,103平方米,2室1厅1卫,低层(共25层),西南,望春园 朝阳 北苑,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3834957681798152?isauction=2&shangquan_id=1245&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKPH0znjbknjEvPWczrHTKTHn3n1EOPH0vrjDLrH9QPHcKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWTKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnjmLPHnzrHckn1ndnHNdn9DvTEDQTHndPyEzmhm1sHE3nhmVPAm1mBY3uW0dsHcLPHuBnW0duj93rEDQrj0kPW0dn1cOnWcYn1ndn1mQTHD3P1TvP1N1nWb1nHcYnHb3PjTKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHPBPvcQnjEdsynYnvEVPjIWuBYOuhmvsyEdrHNQujFhn1u6m9DKPTDKTHTKnikQnHE1sjDzPjNKnE78IyQ_TH7BPH7-mHIhPAcLnH0zPjb&lego_tid=3b7b1045-c43d-47cf-9ff6-d5951d2f36ab&psid=dc5e48a56cca05b090897b6bdadc8c63,公主坟 万寿路地铁 翠微路2号院中间楼层大一居随时看房,整租,1/10号线,5000,付1押1,佣金：1月租金,45平方米,1室1厅1卫,中层(共6层),朝南,翠微路2号院 海淀 公主坟,普通住宅,简单装修
https://bj.zu.anjuke.com/fangyuan/3836739710872591?isauction=2&shangquan_id=6830&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrH0OrHnvrjTvrHE3njcKTHn3n1mLn1bLnHT3P1cdrHDKnHbLnjTKnHD3njTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWDKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnHE3n1bvPW0zrHN1PHE3rTDvTEDQTyNLuy7buhmYsyFBrAmVPjTkuiY3PHmdsHnLPHnYmhDOuAN1rEDQrj0QPj91rHmLrH0dnWmknHmkTHD3P1DYrjnOPW0OPHEzrjTYPj9KTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyPhPAc3mHmOsHI-ujTVPjF-Pzd6Pv7hsHNOmhDLPAEvuHcdnEDKPTDKTHTKnikQnHEzsjm3n1TKnE78IyQ_THF6uH9Oujm1PhP-uW9zrAE&lego_tid=cf4b8a69-7ed0-42e7-a7af-59ba74d6e251&psid=dc5e48a56cca05b090897b6bdadc8c63,东大桥东里，精装整租两居室,整租,1/6/10号线,7760,付1押1,佣金：0佣金,79.5平方米,2室1厅1卫,低层(共6层),朝南,东大桥东里 朝阳 东大桥,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3857709453175816?isauction=2&shangquan_id=5781&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKnW93nj93PHN1njmdnjDKTHn3PH0LnjbYPHnQP1N3nHmKnWTYnjTKnWTYnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWcKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWmkrj03P1NznHmvnWbLP9DvTEDQTHnvmHnkujR-syEkuHTVPAEQnid6PH6-syE3uhEOnWw-m1R6PEDQrj0zPWT3P193PWEOrHnkP1NzTHD3P1cvnj9Lrj9vrjnYP1mOrHcKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHuWm1bQmvEzsHcvnjmVPjDdmBYOnHPWsH0zPjm3mWDvnjEzuEDKPTDKTHTKnikQnHEzsjNLrjDKnE78IyQ_TyczmvDknARBnAw-Pj--PvD&lego_tid=6cc91cd2-2606-415b-913c-72468b16042e&psid=dc5e48a56cca05b090897b6bdadc8c63,管庄一号线瑞祥里西区 南向 精装修 1室1厅1卫,整租,八通号线,3500,付3押1,佣金：0佣金,56.2平方米,1室1厅1卫,中层(共6层),南北,瑞祥里西区 朝阳 管庄,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3807052228619273?isauction=2&shangquan_id=6866&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKn1nzPWNLrjmkPH9LPWEKTHn3nj0kPHcznW9vnHbzP1nKnH0LnjTKnH0LnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWnKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWNvPWEYnHmdnWnznWnkPEDvTEDQTyckPHN1PWmLsywWuymVPjc1uBd6PjDzsHFhmhE1uhuBPjELuTDQrj0zPHmvPjEQrj03rjTzPjnzTHD3P1cdPWmYPjD3PH03n1TOnHnKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTy7hmvDkuH-BsymvP19VPAR6mid6mHcYsyuBnHmLPjNLryEkrEDKPTDKTHTKnikvrjT3sjm3PWmKnE78IyQ_THuBPvPWPjnknWTvmW-bnHD&lego_tid=afca0e9b-f678-4eaa-aa24-fb1674579d09&psid=dc5e48a56cca05b090897b6bdadc8c63,大学城西地铁站两居室 2室1厅1卫 85平 家电齐全,整租,房山号线,3200,付3押1,佣金：50%月租金,85平方米,2室1厅1卫,高层(共15层),南北,紫汇家园 房山 良乡,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3854782439596037?isauction=2&shangquan_id=6866&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKn1nzPWNLrjmkPH9LPWEKTHn3PHELrjcYn1bdrHmkn10KnH0LnjTKnH0LnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWEKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWNvPW0OPW0zPHnkPHnYPEDvTEDQTH6hP1TLnhDYsHn1nHbVPjnzraY3rAPhsHIWn1T3nyu6PvwbPEDQrj0zPHmvP1bvrjD1n19QPWnzTHD3P1cdPWmLrHmLrHcYnHTQnHnKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyDvPyNYnjNksHczm1nVPAnOuBd6ujb1syFWPWmOnWN1n10zrTDKPTDKTHTKnikvrjT3sjm3PWmKnE78IyQ_THcQmvF6m1bYPWcznHcznvc&lego_tid=a65e4050-22c3-4c9f-ad93-bc6692533728&psid=dc5e48a56cca05b090897b6bdadc8c63,紫汇家园 电梯房 精装修 采光好,整租,房山号线,2900,付3押1,佣金：50%月租金,85平方米,2室1厅1卫,低层(共15层),朝南,紫汇家园 房山 良乡,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3848172101772295?isauction=2&shangquan_id=11367&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrH9LrHEOnjEzP1EYrHcKTHn3Pj9QP1cQnjDLP1czrHNKnW9znjTKnW9znjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWNKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWEdPWEkn1TznHNkrjmkrTDvTEDQTHcvmWK6nW7hsHEkP10VPjbvnBY3mvE3sHbLuHmduWR6PjD3nkDQrj0zPjNvPjT1nHTQnWTYPj9kTHD3P1cYPHmYnjnkrjTzPjNzPjbKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHm3mvEYrjFBsHcvrHcVPjFBuiYOPyu-syDQP1cLPhELmhEdmkDKPTDKTHTKnikQnHEzsjDQn1mLTHDKUMR_UTD1uWmYn19YPjcOujnzuhnQ&lego_tid=68cd482b-2692-42be-95fe-a17276d7bd5c&psid=dc5e48a56cca05b090897b6bdadc8c63,一号线双桥柳泽湾全南大两居 万达旁 包物业取暖,整租,八通号线,4600,付1押1,佣金：0佣金,88平方米,2室2厅1卫,中层(共18层),朝南,柳泽湾(东区) 朝阳 双桥,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3842325929305093?isauction=2&shangquan_id=30707&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKrjn1rHmQnWcOnjNvPHDKTHn3Pjc1nWNOnWb1njNkrHnKnHmvnjTKnHmvnjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnWmKwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWELnjTknHD3rHbdP1m1PTDvTEDQTHTvrH91rHELsHELm1cVPAc1PBYOP1mQsyNLuymOn1NYmWmYrEDQrj0zPj0knjTQrH03Pjbkrj9QTHD3P1cYP1TknjDOPjTLn19kPHTKTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTHP-nWKhPvNQsH6bPhNVPAEvmidBrAN1syDOnhuWuHn3mvRhuEDKPTDKTHTKnikQnHEvsjnkP1TLTHDKUMR_UTDdPHKWuH-bn1F-mHc1myPW&lego_tid=3e20f7e1-8d6e-4d6a-b8e3-a92fce38cefe&psid=dc5e48a56cca05b090897b6bdadc8c63,北京东燕郊2室1厅1卫，朝南，88平，带电梯,整租,,1900,付1押1,佣金：50%月租金,88平方米,2室1厅1卫,低层(共34层),朝南,@北京 北京周边 燕郊,普通住宅,精装修
https://bj.zu.anjuke.com/fangyuan/3824280358773771?isauction=2&shangquan_id=1245&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYOnWbLrAmduid6n1c3sHEzuhmVmWFbnaYvmHw-rjEvPjuBPjnKPWDQnWmdPjDYnjT1n1NKTHn3nWEzrjT1PH9LP1nLP1DKnWEznjTKnWEznjTKnikQnEDQTHDLn1N1nW93n1EvnjcKnW0KwbnVNDnVENGssXXMMSpcfzLMoufG9cM-BFxCCpWGCUNKnEDzTEDVnEDKnH9LnWNznjEzPHTznjnLPHTYnTDvTEDQTyEznjc1PywWsHbkPj9VPADvuBY3rj9YsyRWnHTOmhNvuAFWmEDQrj0zPHckPjcdnj9LPjbvnHbzTHD3P1cdnWTYnWNQnWbYnWc3Pj9KTHD_nHDKTEDKsEDKTEDKnWmknHCQPjTlrHTknHC1myDkrWcYrW9knWDlrjFBm1GBnyDOTHTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmdTyE1rH7hP1FWsyD1uH0VPAPBPidBm1mzsHbkmh7WPjw6P1mQn9DKPTDKTHTKnikQnHE1sjDzPjNKnE78IyQ_TyE1PhPWuW7WPWuBPhPWmyE&lego_tid=d391f72c-a3e7-4cb5-bc62-90bac44a7612&psid=dc5e48a56cca05b090897b6bdadc8c63,整租 公主坟 翠微路2号院 1室1厅,整租,1/10号线,4800,付3押1,佣金：1月租金,41.9平方米,1室1厅1卫,高层(共6层),朝南,翠微路2号院 海淀 公主坟,普通住宅,精装修
